design_id,design_class,graph_path,spatial_path,timing_rpt_path,clock_target_ns,wns,tns,freq_mhz,slack_p0,slack_p10,slack_p50,slack_p90,violation_count,clock_period,mean_density,std_density,peak_density,hotspot_tile_count,utilization_estimate,max_fan_out,register_count,avg_path_depth,total_edges,node_count,edge_density,total_power,freq_mhz_label,cell_area
cordic_pipeline_nominal_aug0124,arithmetic,data\augmented\graph\cordic_pipeline_nominal_aug0124.pt,data\augmented\spatial\cordic_pipeline_nominal_aug0124.npy,C:\Users\Owner\OneDrive - Transatlantic Business Consulting Inc\General - TB Consulting\OT-Humber\ML-Driven PPA Optimization\ppa_framework_extracted\ppa_framework\data\reports\cordic_pipeline_nominal\timing.rpt,3.0,0.011721286182913015,0.0,323.5115550074157,0.011210847624166463,0.06817358942103974,0.40913089647653705,0.9689761928904509,0,3.0,0.025000000372529,0.1154339611530304,1.0,471,0.0471,0,88,0.0,0,500,0.0,9.369159817512259,339.67838362266536,48712.91124676443
cordic_pipeline_relaxed_aug0125,arithmetic,data\augmented\graph\cordic_pipeline_relaxed_aug0125.pt,data\augmented\spatial\cordic_pipeline_relaxed_aug0125.npy,C:\Users\Owner\OneDrive - Transatlantic Business Consulting Inc\General - TB Consulting\OT-Humber\ML-Driven PPA Optimization\ppa_framework_extracted\ppa_framework\data\reports\cordic_pipeline_relaxed\timing.rpt,4.0,0.11967606584103023,0.0,252.8821415960909,0.11902037098829484,0.22017146994638206,1.1392461191896412,1.499114290283722,0,4.0,0.025000000372529,0.1132475137710571,1.0,481,0.0481,0,93,0.0,0,500,0.0,7.676306212934973,249.79095390505105,44945.39639563507
uart_controller_fast_aug0126,control,data\augmented\graph\uart_controller_fast_aug0126.pt,data\augmented\spatial\uart_controller_fast_aug0126.npy,C:\Users\Owner\OneDrive - Transatlantic Business Consulting Inc\General - TB Consulting\OT-Humber\ML-Driven PPA Optimization\ppa_framework_extracted\ppa_framework\data\reports\uart_controller_fast\timing.rpt,2.0,-0.06345323977511949,-0.30708127135834934,475.9640028749724,-0.060084480951644564,-0.05803246985387999,0.3008224798741027,0.6202345421352029,5,2.0,0.025000000372529,0.1136881709098815,1.0,479,0.0479,0,90,0.0,0,500,0.0,3.419847357536698,477.98942977445057,18016.77817879089
uart_controller_nominal_aug0127,control,data\augmented\graph\uart_controller_nominal_aug0127.pt,data\augmented\spatial\uart_controller_nominal_aug0127.npy,C:\Users\Owner\OneDrive - Transatlantic Business Consulting Inc\General - TB Consulting\OT-Humber\ML-Driven PPA Optimization\ppa_framework_extracted\ppa_framework\data\reports\uart_controller_nominal\timing.rpt,3.0,-0.021069311000181303,-0.02150259615540568,368.1103798504172,-0.0216375443448401,0.1304554059991723,0.5663262056788436,1.0522120049371455,1,3.0,0.025000000372529,0.1128051429986953,1.0,483,0.0483,0,87,0.0,0,500,0.0,2.27094291621154,333.32895822241386,16805.29013434167
uart_controller_relaxed_aug0128,control,data\augmented\graph\uart_controller_relaxed_aug0128.pt,data\augmented\spatial\uart_controller_relaxed_aug0128.npy,C:\Users\Owner\OneDrive - Transatlantic Business Consulting Inc\General - TB Consulting\OT-Humber\ML-Driven PPA Optimization\ppa_framework_extracted\ppa_framework\data\reports\uart_controller_relaxed\timing.rpt,4.0,-0.04380438141818668,-0.044620237671658555,259.5210713222666,-0.04611254759389486,0.097226825447771,0.5125263209691003,1.3164639000472251,1,4.0,0.025000000372529,0.1114674806594848,1.0,489,0.0489,0,95,0.0,0,500,0.0,1.217138954593751,244.652391051385,12040.757287092185
spi_master_fast_aug0129,control,data\augmented\graph\spi_master_fast_aug0129.pt,data\augmented\spatial\spi_master_fast_aug0129.npy,C:\Users\Owner\OneDrive - Transatlantic Business Consulting Inc\General - TB Consulting\OT-Humber\ML-Driven PPA Optimization\ppa_framework_extracted\ppa_framework\data\reports\spi_master_fast\timing.rpt,2.0,-0.27373873943093324,-1.0307591210651277,404.5026821443219,-0.3107291769157765,-0.24251049280592718,0.31819450507992636,0.7152552382479648,4,2.0,0.016666667535901,0.0763762593269348,1.0,477,0.0477,0,89,0.0,0,500,0.0,4.8139310693371815,439.92738054090825,20354.041768921106
spi_master_nominal_aug0130,control,data\augmented\graph\spi_master_nominal_aug0130.pt,data\augmented\spatial\spi_master_nominal_aug0130.npy,C:\Users\Owner\OneDrive - Transatlantic Business Consulting Inc\General - TB Consulting\OT-Humber\ML-Driven PPA Optimization\ppa_framework_extracted\ppa_framework\data\reports\spi_master_nominal\timing.rpt,3.0,-0.022720222806917732,-0.023085064983963163,326.6239101845764,-0.025847395937411782,0.17429111012860846,0.4434595708690396,0.9955552177697067,1,3.0,0.025000000372529,0.1141271218657493,1.0,477,0.0477,0,100,0.0,0,500,0.0,3.4632628903928535,318.18702369970174,18483.039386457374
spi_master_relaxed_aug0131,control,data\augmented\graph\spi_master_relaxed_aug0131.pt,data\augmented\spatial\spi_master_relaxed_aug0131.npy,C:\Users\Owner\OneDrive - Transatlantic Business Consulting Inc\General - TB Consulting\OT-Humber\ML-Driven PPA Optimization\ppa_framework_extracted\ppa_framework\data\reports\spi_master_relaxed\timing.rpt,4.0,0.06725414893319571,0.0,267.30356931759076,0.06647145241529907,0.11411118716837168,0.8207855802037439,1.270541264891964,0,4.0,0.025000000372529,0.1128051429986953,1.0,483,0.0483,0,96,0.0,0,500,0.0,2.2623171889873372,246.84017513415458,14512.620417930993
i2c_master_fast_aug0132,control,data\augmented\graph\i2c_master_fast_aug0132.pt,data\augmented\spatial\i2c_master_fast_aug0132.npy,C:\Users\Owner\OneDrive - Transatlantic Business Consulting Inc\General - TB Consulting\OT-Humber\ML-Driven PPA Optimization\ppa_framework_extracted\ppa_framework\data\reports\i2c_master_fast\timing.rpt,2.0,-0.13731806871476407,-0.2540780428422254,449.23259601999774,-0.1352191919929817,-0.10821527418005057,0.2527040645878854,0.7198704069831207,2,2.0,0.016666667535901,0.0766666680574417,1.0,475,0.0475,0,91,0.0,0,500,0.0,2.6005602851267597,450.4498863142351,15099.743859675715
i2c_master_nominal_aug0133,control,data\augmented\graph\i2c_master_nominal_aug0133.pt,data\augmented\spatial\i2c_master_nominal_aug0133.npy,C:\Users\Owner\OneDrive - Transatlantic Business Consulting Inc\General - TB Consulting\OT-Humber\ML-Driven PPA Optimization\ppa_framework_extracted\ppa_framework\data\reports\i2c_master_nominal\timing.rpt,3.0,-0.004817660685475731,-0.004869158172459361,357.42062878162574,-0.004911172162573564,0.07874647963586506,0.793846971242473,1.025181349831646,1,3.0,0.025000000372529,0.1147824078798294,1.0,474,0.0474,0,82,0.0,0,500,0.0,1.191968928078024,327.79130526287,13724.50240559284
i2c_master_relaxed_aug0134,control,data\augmented\graph\i2c_master_relaxed_aug0134.pt,data\augmented\spatial\i2c_master_relaxed_aug0134.npy,C:\Users\Owner\OneDrive - Transatlantic Business Consulting Inc\General - TB Consulting\OT-Humber\ML-Driven PPA Optimization\ppa_framework_extracted\ppa_framework\data\reports\i2c_master_relaxed\timing.rpt,4.0,-0.04528886970435994,-0.048891762714256215,233.2096025038053,-0.046471221577292665,0.07409072820484462,0.8378708952254637,1.4285573100449245,1,4.0,0.022749999538064,0.1072727218270301,1.0,442,0.0442,0,93,0.0,0,455,0.0,1.1807802978977515,254.2680528872488,8434.997204317735
can_controller_fast_aug0135,control,data\augmented\graph\can_controller_fast_aug0135.pt,data\augmented\spatial\can_controller_fast_aug0135.npy,C:\Users\Owner\OneDrive - Transatlantic Business Consulting Inc\General - TB Consulting\OT-Humber\ML-Driven PPA Optimization\ppa_framework_extracted\ppa_framework\data\reports\can_controller_fast\timing.rpt,2.0,-0.1721803789634054,-0.446316899067782,455.6510722804685,-0.16356886212935207,-0.14826847844165977,0.3847212244488058,0.7387588376182025,3,2.0,0.0125000001862645,0.0573912039399147,1.0,477,0.0477,0,99,0.0,0,500,0.0,6.402422121916642,483.85465881317725,29206.475692142016
can_controller_nominal_aug0136,control,data\augmented\graph\can_controller_nominal_aug0136.pt,data\augmented\spatial\can_controller_nominal_aug0136.npy,C:\Users\Owner\OneDrive - Transatlantic Business Consulting Inc\General - TB Consulting\OT-Humber\ML-Driven PPA Optimization\ppa_framework_extracted\ppa_framework\data\reports\can_controller_nominal\timing.rpt,3.0,-0.011973339894795426,-0.012397689119758066,317.5659349929877,-0.012994474545251454,0.11034421823724247,0.4794879909608141,0.848662001720371,1,3.0,0.016666667535901,0.0763762593269348,1.0,476,0.0476,0,109,0.0,0,500,0.0,4.8808749942212035,352.5240330542639,25901.712791142698
can_controller_relaxed_aug0137,control,data\augmented\graph\can_controller_relaxed_aug0137.pt,data\augmented\spatial\can_controller_relaxed_aug0137.npy,C:\Users\Owner\OneDrive - Transatlantic Business Consulting Inc\General - TB Consulting\OT-Humber\ML-Driven PPA Optimization\ppa_framework_extracted\ppa_framework\data\reports\can_controller_relaxed\timing.rpt,4.0,-0.02824329853669398,-0.05698543615148812,253.42868722818756,-0.028447171000888963,0.00875328784934997,0.36852425829335145,1.3405701087124509,2,4.0,0.025000000372529,0.1114674806594848,1.0,489,0.0489,0,91,0.0,0,500,0.0,2.5076985209939613,239.69078646467537,21087.476627951382
ethernet_mac_fast_aug0138,control,data\augmented\graph\ethernet_mac_fast_aug0138.pt,data\augmented\spatial\ethernet_mac_fast_aug0138.npy,C:\Users\Owner\OneDrive - Transatlantic Business Consulting Inc\General - TB Consulting\OT-Humber\ML-Driven PPA Optimization\ppa_framework_extracted\ppa_framework\data\reports\ethernet_mac_fast\timing.rpt,2.0,-0.155390343934012,-0.6474829559132356,446.0286986154573,-0.14677037871099646,-0.1426781384539292,0.251141887114916,0.6984647653193168,5,2.0,0.016666667535901,0.0762306451797485,1.0,477,0.0477,0,92,0.0,0,500,0.0,18.09840192100483,463.45167659669227,68569.38475571082
ethernet_mac_nominal_aug0139,control,data\augmented\graph\ethernet_mac_nominal_aug0139.pt,data\augmented\spatial\ethernet_mac_nominal_aug0139.npy,C:\Users\Owner\OneDrive - Transatlantic Business Consulting Inc\General - TB Consulting\OT-Humber\ML-Driven PPA Optimization\ppa_framework_extracted\ppa_framework\data\reports\ethernet_mac_nominal\timing.rpt,3.0,0.06864980616339422,0.0,365.05238635137374,0.06894728780942276,0.12316677092058508,0.4940514874688045,1.147562693154396,0,3.0,0.025000000372529,0.1128051355481147,1.0,483,0.0483,0,105,0.0,0,500,0.0,9.54752455255518,317.50719380614566,57200.10916888321
ethernet_mac_relaxed_aug0140,control,data\augmented\graph\ethernet_mac_relaxed_aug0140.pt,data\augmented\spatial\ethernet_mac_relaxed_aug0140.npy,C:\Users\Owner\OneDrive - Transatlantic Business Consulting Inc\General - TB Consulting\OT-Humber\ML-Driven PPA Optimization\ppa_framework_extracted\ppa_framework\data\reports\ethernet_mac_relaxed\timing.rpt,4.0,-0.04633918300258707,-0.04422425615158742,253.52762205280905,-0.04639219437720406,0.13055443190227248,0.43208775967159185,1.1803877879153164,1,4.0,0.025000000372529,0.1116915419697761,1.0,488,0.0488,0,95,0.0,0,500,0.0,7.365857073788605,245.63071372614922,38996.6010329268
pcie_link_fast_aug0141,control,data\augmented\graph\pcie_link_fast_aug0141.pt,data\augmented\spatial\pcie_link_fast_aug0141.npy,C:\Users\Owner\OneDrive - Transatlantic Business Consulting Inc\General - TB Consulting\OT-Humber\ML-Driven PPA Optimization\ppa_framework_extracted\ppa_framework\data\reports\pcie_link_fast\timing.rpt,2.0,-0.1922546875170377,-0.754445734012201,482.48445818846034,-0.2014279133395714,-0.17472404060004976,0.2961296182244707,0.6348636108195247,4,2.0,0.016666667535901,0.0773879140615463,1.0,470,0.047,0,98,0.0,0,500,0.0,11.13816502774038,473.75397909685864,57114.77219888877
pcie_link_nominal_aug0142,control,data\augmented\graph\pcie_link_nominal_aug0142.pt,data\augmented\spatial\pcie_link_nominal_aug0142.npy,C:\Users\Owner\OneDrive - Transatlantic Business Consulting Inc\General - TB Consulting\OT-Humber\ML-Driven PPA Optimization\ppa_framework_extracted\ppa_framework\data\reports\pcie_link_nominal\timing.rpt,3.0,-0.06594359601579741,-0.2929862657214025,321.0880342705877,-0.0669321596732588,-0.05362170315675892,0.34760687779824906,1.0491056999624195,5,3.0,0.025000000372529,0.1128051429986953,1.0,483,0.0483,0,102,0.0,0,500,0.0,8.188326875058463,317.6944694314692,44205.97621722931
pcie_link_relaxed_aug0143,control,data\augmented\graph\pcie_link_relaxed_aug0143.pt,data\augmented\spatial\pcie_link_relaxed_aug0143.npy,C:\Users\Owner\OneDrive - Transatlantic Business Consulting Inc\General - TB Consulting\OT-Humber\ML-Driven PPA Optimization\ppa_framework_extracted\ppa_framework\data\reports\pcie_link_relaxed\timing.rpt,4.0,-0.012601667125369805,-0.012059265691434019,231.12798188298189,-0.013184076639772288,0.04769949861876195,0.7636528732035952,1.3897458745174698,1,4.0,0.016666667535901,0.0756453722715377,1.0,481,0.0481,0,105,0.0,0,500,0.0,6.606894576063166,247.52512863959745,34757.341641405445
ibex_cpu_fast,cpu,C:\Users\Owner\OneDrive - Transatlantic Business Consulting Inc\General - TB Consulting\OT-Humber\ML-Driven PPA Optimization\ppa_framework_extracted\ppa_framework\features\graph\ibex_cpu_fast.pt,C:\Users\Owner\OneDrive - Transatlantic Business Consulting Inc\General - TB Consulting\OT-Humber\ML-Driven PPA Optimization\ppa_framework_extracted\ppa_framework\features\spatial\ibex_cpu_fast.npy,C:\Users\Owner\OneDrive - Transatlantic Business Consulting Inc\General - TB Consulting\OT-Humber\ML-Driven PPA Optimization\ppa_framework_extracted\ppa_framework\data\reports\ibex_cpu_fast\timing.rpt,2.0,-0.19,-0.543,456.62,-0.19,-0.1765,0.3535,0.6475,3,2.0,0.025000000372529,0.1141271218657493,1.0,477,0.0477,0,94,0.0,0,500,0.0,22.943,456.62,125299.1
ibex_cpu_nominal,cpu,C:\Users\Owner\OneDrive - Transatlantic Business Consulting Inc\General - TB Consulting\OT-Humber\ML-Driven PPA Optimization\ppa_framework_extracted\ppa_framework\features\graph\ibex_cpu_nominal.pt,C:\Users\Owner\OneDrive - Transatlantic Business Consulting Inc\General - TB Consulting\OT-Humber\ML-Driven PPA Optimization\ppa_framework_extracted\ppa_framework\features\spatial\ibex_cpu_nominal.npy,C:\Users\Owner\OneDrive - Transatlantic Business Consulting Inc\General - TB Consulting\OT-Humber\ML-Driven PPA Optimization\ppa_framework_extracted\ppa_framework\data\reports\ibex_cpu_nominal\timing.rpt,3.0,-0.009,-0.009,332.34,-0.009,0.139,0.762,1.015,1,3.0,0.025000000372529,0.1130265444517135,1.0,482,0.0482,0,108,0.0,0,500,0.0,20.817,332.34,110733.9
ibex_cpu_relaxed,cpu,C:\Users\Owner\OneDrive - Transatlantic Business Consulting Inc\General - TB Consulting\OT-Humber\ML-Driven PPA Optimization\ppa_framework_extracted\ppa_framework\features\graph\ibex_cpu_relaxed.pt,C:\Users\Owner\OneDrive - Transatlantic Business Consulting Inc\General - TB Consulting\OT-Humber\ML-Driven PPA Optimization\ppa_framework_extracted\ppa_framework\features\spatial\ibex_cpu_relaxed.npy,C:\Users\Owner\OneDrive - Transatlantic Business Consulting Inc\General - TB Consulting\OT-Humber\ML-Driven PPA Optimization\ppa_framework_extracted\ppa_framework\data\reports\ibex_cpu_relaxed\timing.rpt,4.0,0.149,0.0,250.0,0.149,0.189,0.584,1.4269999999999998,0,4.0,0.025000000372529,0.1116915419697761,1.0,488,0.0488,0,94,0.0,0,500,0.0,13.975,250.0,93590.0
ariane_rv64_fast,cpu,C:\Users\Owner\OneDrive - Transatlantic Business Consulting Inc\General - TB Consulting\OT-Humber\ML-Driven PPA Optimization\ppa_framework_extracted\ppa_framework\features\graph\ariane_rv64_fast.pt,C:\Users\Owner\OneDrive - Transatlantic Business Consulting Inc\General - TB Consulting\OT-Humber\ML-Driven PPA Optimization\ppa_framework_extracted\ppa_framework\features\spatial\ariane_rv64_fast.npy,C:\Users\Owner\OneDrive - Transatlantic Business Consulting Inc\General - TB Consulting\OT-Humber\ML-Driven PPA Optimization\ppa_framework_extracted\ppa_framework\data\reports\ariane_rv64_fast\timing.rpt,2.0,-0.178,-0.674,459.14,-0.178,-0.1671,0.38,0.6511,4,2.0,0.025000000372529,0.1141271218657493,1.0,477,0.0477,0,97,0.0,0,500,0.0,58.957,459.14,266466.2
ariane_rv64_nominal,cpu,C:\Users\Owner\OneDrive - Transatlantic Business Consulting Inc\General - TB Consulting\OT-Humber\ML-Driven PPA Optimization\ppa_framework_extracted\ppa_framework\features\graph\ariane_rv64_nominal.pt,C:\Users\Owner\OneDrive - Transatlantic Business Consulting Inc\General - TB Consulting\OT-Humber\ML-Driven PPA Optimization\ppa_framework_extracted\ppa_framework\features\spatial\ariane_rv64_nominal.npy,C:\Users\Owner\OneDrive - Transatlantic Business Consulting Inc\General - TB Consulting\OT-Humber\ML-Driven PPA Optimization\ppa_framework_extracted\ppa_framework\data\reports\ariane_rv64_nominal\timing.rpt,3.0,-0.031,-0.031,329.92,-0.031,0.0904,0.626,1.0851000000000004,1,3.0,0.025000000372529,0.1136881709098815,1.0,479,0.0479,0,96,0.0,0,500,0.0,44.353,329.92,232104.6
ariane_rv64_relaxed,cpu,C:\Users\Owner\OneDrive - Transatlantic Business Consulting Inc\General - TB Consulting\OT-Humber\ML-Driven PPA Optimization\ppa_framework_extracted\ppa_framework\features\graph\ariane_rv64_relaxed.pt,C:\Users\Owner\OneDrive - Transatlantic Business Consulting Inc\General - TB Consulting\OT-Humber\ML-Driven PPA Optimization\ppa_framework_extracted\ppa_framework\features\spatial\ariane_rv64_relaxed.npy,C:\Users\Owner\OneDrive - Transatlantic Business Consulting Inc\General - TB Consulting\OT-Humber\ML-Driven PPA Optimization\ppa_framework_extracted\ppa_framework\data\reports\ariane_rv64_relaxed\timing.rpt,4.0,0.142,0.0,250.0,0.142,0.1632,0.725,1.5498000000000005,0,4.0,0.025000000372529,0.1123610287904739,1.0,485,0.0485,0,88,0.0,0,500,0.0,36.137,250.0,177646.7
picorv32_fast,cpu,C:\Users\Owner\OneDrive - Transatlantic Business Consulting Inc\General - TB Consulting\OT-Humber\ML-Driven PPA Optimization\ppa_framework_extracted\ppa_framework\features\graph\picorv32_fast.pt,C:\Users\Owner\OneDrive - Transatlantic Business Consulting Inc\General - TB Consulting\OT-Humber\ML-Driven PPA Optimization\ppa_framework_extracted\ppa_framework\features\spatial\picorv32_fast.npy,C:\Users\Owner\OneDrive - Transatlantic Business Consulting Inc\General - TB Consulting\OT-Humber\ML-Driven PPA Optimization\ppa_framework_extracted\ppa_framework\data\reports\picorv32_fast\timing.rpt,2.0,-0.049,-0.212,488.04,-0.049,-0.0395,0.4435,0.7224,5,2.0,0.016666667535901,0.0771002322435379,1.0,471,0.0471,0,91,0.0,0,500,0.0,19.399,488.04,83286.0
picorv32_nominal,cpu,C:\Users\Owner\OneDrive - Transatlantic Business Consulting Inc\General - TB Consulting\OT-Humber\ML-Driven PPA Optimization\ppa_framework_extracted\ppa_framework\features\graph\picorv32_nominal.pt,C:\Users\Owner\OneDrive - Transatlantic Business Consulting Inc\General - TB Consulting\OT-Humber\ML-Driven PPA Optimization\ppa_framework_extracted\ppa_framework\features\spatial\picorv32_nominal.npy,C:\Users\Owner\OneDrive - Transatlantic Business Consulting Inc\General - TB Consulting\OT-Humber\ML-Driven PPA Optimization\ppa_framework_extracted\ppa_framework\data\reports\picorv32_nominal\timing.rpt,3.0,-0.007,-0.007,332.56,-0.007,0.0966,0.465,0.973,1,3.0,0.025000000372529,0.1143459677696228,1.0,476,0.0476,0,96,0.0,0,500,0.0,9.4179,332.56,66911.6
picorv32_relaxed,cpu,C:\Users\Owner\OneDrive - Transatlantic Business Consulting Inc\General - TB Consulting\OT-Humber\ML-Driven PPA Optimization\ppa_framework_extracted\ppa_framework\features\graph\picorv32_relaxed.pt,C:\Users\Owner\OneDrive - Transatlantic Business Consulting Inc\General - TB Consulting\OT-Humber\ML-Driven PPA Optimization\ppa_framework_extracted\ppa_framework\features\spatial\picorv32_relaxed.npy,C:\Users\Owner\OneDrive - Transatlantic Business Consulting Inc\General - TB Consulting\OT-Humber\ML-Driven PPA Optimization\ppa_framework_extracted\ppa_framework\data\reports\picorv32_relaxed\timing.rpt,4.0,-0.034,-0.034,247.89,-0.034,0.0594,0.687,1.3106,1,4.0,0.025000000372529,0.1130265444517135,1.0,482,0.0482,0,85,0.0,0,500,0.0,9.6015,247.89,48960.8
mor1kx_fast,cpu,C:\Users\Owner\OneDrive - Transatlantic Business Consulting Inc\General - TB Consulting\OT-Humber\ML-Driven PPA Optimization\ppa_framework_extracted\ppa_framework\features\graph\mor1kx_fast.pt,C:\Users\Owner\OneDrive - Transatlantic Business Consulting Inc\General - TB Consulting\OT-Humber\ML-Driven PPA Optimization\ppa_framework_extracted\ppa_framework\features\spatial\mor1kx_fast.npy,C:\Users\Owner\OneDrive - Transatlantic Business Consulting Inc\General - TB Consulting\OT-Humber\ML-Driven PPA Optimization\ppa_framework_extracted\ppa_framework\data\reports\mor1kx_fast\timing.rpt,2.0,-0.015,-0.043,496.28,-0.015,-0.0135,0.262,0.537,3,2.0,0.025000000372529,0.1154339611530304,1.0,471,0.0471,0,93,0.0,0,500,0.0,35.184,496.28,171553.4
mor1kx_nominal,cpu,C:\Users\Owner\OneDrive - Transatlantic Business Consulting Inc\General - TB Consulting\OT-Humber\ML-Driven PPA Optimization\ppa_framework_extracted\ppa_framework\features\graph\mor1kx_nominal.pt,C:\Users\Owner\OneDrive - Transatlantic Business Consulting Inc\General - TB Consulting\OT-Humber\ML-Driven PPA Optimization\ppa_framework_extracted\ppa_framework\features\spatial\mor1kx_nominal.npy,C:\Users\Owner\OneDrive - Transatlantic Business Consulting Inc\General - TB Consulting\OT-Humber\ML-Driven PPA Optimization\ppa_framework_extracted\ppa_framework\data\reports\mor1kx_nominal\timing.rpt,3.0,-0.026,-0.1,330.47,-0.026,-0.0249,0.4705,0.952,4,3.0,0.025000000372529,0.1145643889904022,1.0,475,0.0475,0,79,0.0,0,500,0.0,24.056,330.47,139800.9
mor1kx_relaxed,cpu,C:\Users\Owner\OneDrive - Transatlantic Business Consulting Inc\General - TB Consulting\OT-Humber\ML-Driven PPA Optimization\ppa_framework_extracted\ppa_framework\features\graph\mor1kx_relaxed.pt,C:\Users\Owner\OneDrive - Transatlantic Business Consulting Inc\General - TB Consulting\OT-Humber\ML-Driven PPA Optimization\ppa_framework_extracted\ppa_framework\features\spatial\mor1kx_relaxed.npy,C:\Users\Owner\OneDrive - Transatlantic Business Consulting Inc\General - TB Consulting\OT-Humber\ML-Driven PPA Optimization\ppa_framework_extracted\ppa_framework\data\reports\mor1kx_relaxed\timing.rpt,4.0,-0.016,-0.029,249.0,-0.016,0.0644,0.768,1.4996,2,4.0,0.016666667535901,0.0766666680574417,1.0,474,0.0474,0,93,0.0,0,500,0.0,18.134,249.0,90797.0
sram_ctrl_fast,memory,C:\Users\Owner\OneDrive - Transatlantic Business Consulting Inc\General - TB Consulting\OT-Humber\ML-Driven PPA Optimization\ppa_framework_extracted\ppa_framework\features\graph\sram_ctrl_fast.pt,C:\Users\Owner\OneDrive - Transatlantic Business Consulting Inc\General - TB Consulting\OT-Humber\ML-Driven PPA Optimization\ppa_framework_extracted\ppa_framework\features\spatial\sram_ctrl_fast.npy,C:\Users\Owner\OneDrive - Transatlantic Business Consulting Inc\General - TB Consulting\OT-Humber\ML-Driven PPA Optimization\ppa_framework_extracted\ppa_framework\data\reports\sram_ctrl_fast\timing.rpt,2.0,-0.243,-0.827,445.83,-0.243,-0.19,0.319,0.7442000000000001,4,2.0,0.025000000372529,0.1141271218657493,1.0,477,0.0477,0,94,0.0,0,500,0.0,8.089300000000001,445.83,40113.9
sram_ctrl_nominal,memory,C:\Users\Owner\OneDrive - Transatlantic Business Consulting Inc\General - TB Consulting\OT-Humber\ML-Driven PPA Optimization\ppa_framework_extracted\ppa_framework\features\graph\sram_ctrl_nominal.pt,C:\Users\Owner\OneDrive - Transatlantic Business Consulting Inc\General - TB Consulting\OT-Humber\ML-Driven PPA Optimization\ppa_framework_extracted\ppa_framework\features\spatial\sram_ctrl_nominal.npy,C:\Users\Owner\OneDrive - Transatlantic Business Consulting Inc\General - TB Consulting\OT-Humber\ML-Driven PPA Optimization\ppa_framework_extracted\ppa_framework\data\reports\sram_ctrl_nominal\timing.rpt,3.0,-0.055,-0.158,327.33,-0.055,-0.0513999999999999,0.523,1.0212,3,3.0,0.025000000372529,0.1128051504492759,1.0,483,0.0483,0,95,0.0,0,500,0.0,4.513299999999999,327.33,30552.7
sram_ctrl_relaxed,memory,C:\Users\Owner\OneDrive - Transatlantic Business Consulting Inc\General - TB Consulting\OT-Humber\ML-Driven PPA Optimization\ppa_framework_extracted\ppa_framework\features\graph\sram_ctrl_relaxed.pt,C:\Users\Owner\OneDrive - Transatlantic Business Consulting Inc\General - TB Consulting\OT-Humber\ML-Driven PPA Optimization\ppa_framework_extracted\ppa_framework\features\spatial\sram_ctrl_relaxed.npy,C:\Users\Owner\OneDrive - Transatlantic Business Consulting Inc\General - TB Consulting\OT-Humber\ML-Driven PPA Optimization\ppa_framework_extracted\ppa_framework\data\reports\sram_ctrl_relaxed\timing.rpt,4.0,0.071,0.0,250.0,0.071,0.1276,0.641,1.4894,0,4.0,0.025000000372529,0.1139078587293624,1.0,478,0.0478,0,73,0.0,0,500,0.0,3.9664,250.0,19889.7
ddr_phy_ctrl_fast,memory,C:\Users\Owner\OneDrive - Transatlantic Business Consulting Inc\General - TB Consulting\OT-Humber\ML-Driven PPA Optimization\ppa_framework_extracted\ppa_framework\features\graph\ddr_phy_ctrl_fast.pt,C:\Users\Owner\OneDrive - Transatlantic Business Consulting Inc\General - TB Consulting\OT-Humber\ML-Driven PPA Optimization\ppa_framework_extracted\ppa_framework\features\spatial\ddr_phy_ctrl_fast.npy,C:\Users\Owner\OneDrive - Transatlantic Business Consulting Inc\General - TB Consulting\OT-Humber\ML-Driven PPA Optimization\ppa_framework_extracted\ppa_framework\data\reports\ddr_phy_ctrl_fast\timing.rpt,2.0,-0.043,-0.155,489.48,-0.043,-0.037,0.357,0.625,4,2.0,0.016666667535901,0.0771002322435379,1.0,472,0.0472,0,94,0.0,0,500,0.0,24.232,489.48,99474.4
ddr_phy_ctrl_nominal,memory,C:\Users\Owner\OneDrive - Transatlantic Business Consulting Inc\General - TB Consulting\OT-Humber\ML-Driven PPA Optimization\ppa_framework_extracted\ppa_framework\features\graph\ddr_phy_ctrl_nominal.pt,C:\Users\Owner\OneDrive - Transatlantic Business Consulting Inc\General - TB Consulting\OT-Humber\ML-Driven PPA Optimization\ppa_framework_extracted\ppa_framework\features\spatial\ddr_phy_ctrl_nominal.npy,C:\Users\Owner\OneDrive - Transatlantic Business Consulting Inc\General - TB Consulting\OT-Humber\ML-Driven PPA Optimization\ppa_framework_extracted\ppa_framework\data\reports\ddr_phy_ctrl_nominal\timing.rpt,3.0,0.032,0.0,333.33,0.032,0.0934,0.43,1.1032000000000002,0,3.0,0.025000000372529,0.1139078587293624,1.0,478,0.0478,0,100,0.0,0,500,0.0,15.845,333.33,70470.8
